Name,Latitude,Longitude,Date,Prism_precipitation,date,Wunderground_precipitation_data
Quintas - KAZSAHUA55,31.94,-110.99,2024-08-31,0.0,2024-08-31,0.0
Elephant Head - KAZAMADO2,31.74,-111.01,2024-08-31,0.0,2024-08-31,0.0
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-08-31,0.0,2024-08-31,0.0
SERP - KAZTUCSO2954,32.05,-110.8,2024-08-31,0.0,2024-08-31,0.0
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-08-31,0.0,2024-08-31,0.0
Empire - KAZVAIL66,31.91,-110.65,2024-08-31,0.0,2024-08-31,0.0
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-01,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-01,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-01,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-01,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-01,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-01,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-01,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-01,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-01,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-01,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-02,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-02,0.0705000013113022,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-02,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-02,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-02,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-02,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-02,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-02,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-02,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-02,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-03,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-03,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-03,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-03,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-03,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-03,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-03,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-03,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-03,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-03,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-04,3.75129985809326,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-04,4.43269968032837,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-04,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-04,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-04,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-04,0.0390000008046627,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-04,0.0561999976634979,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-04,0.530099987983704,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-04,3.12619996070862,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-04,3.16069984436035,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-05,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-05,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-05,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-05,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-05,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-05,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-05,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-05,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-05,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-05,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-06,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-06,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-06,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-06,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-06,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-06,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-06,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-06,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-06,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-06,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-07,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-07,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-07,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-07,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-07,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-07,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-07,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-07,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-07,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-07,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-08,3.63039994239807,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-08,4.07649993896484,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-08,3.64279985427856,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-08,3.75919985771179,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-08,3.45389986038208,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-08,3.59629988670349,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-08,3.86929988861084,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-08,3.12349987030029,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-08,3.61239981651306,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-08,3.4941999912262,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-09,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-09,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-09,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-09,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-09,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-09,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-09,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-09,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-09,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-09,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-10,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-10,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-10,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-10,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-10,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-10,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-10,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-10,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-10,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-10,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-11,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-11,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-11,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-11,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-11,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-11,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-11,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-11,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-11,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-11,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-12,1.85249996185303,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-12,0.83789998292923,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-12,1.0547000169754,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-12,1.52090001106262,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-12,1.32489991188049,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-12,1.17709994316101,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-12,1.15769994258881,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-12,1.05040001869202,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-12,1.6143000125885,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-12,1.67489993572235,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-13,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-13,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-13,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-13,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-13,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-13,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-13,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-13,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-13,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-13,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-14,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-14,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-14,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-14,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-14,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-14,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-14,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-14,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-14,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-14,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-15,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-15,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-15,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-15,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-15,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-15,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-15,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-15,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-15,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-15,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-16,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-16,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-16,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-16,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-16,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-16,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-16,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-16,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-16,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-16,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-17,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-17,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-17,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-17,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-17,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-17,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-17,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-17,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-17,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-17,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-18,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-18,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-18,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-18,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-18,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-18,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-18,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-18,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-18,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-18,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-19,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-19,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-19,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-19,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-19,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-19,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-19,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-19,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-19,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-19,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-20,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-20,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-20,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-20,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-20,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-20,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-20,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-20,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-20,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-20,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-21,1.9782999753952,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-21,4.8371000289917,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-21,2.5297999382019,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-21,2.62290000915527,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-21,2.85759997367859,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-21,1.97579991817474,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-21,1.85959994792938,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-21,1.71949994564056,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-21,4.4741997718811,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-21,2.39219999313354,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-22,27.5103988647461,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-22,19.0713996887207,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-22,24.4923992156982,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-22,24.8018989562988,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-22,24.7238998413086,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-22,25.1961002349854,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-22,24.9030990600586,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-22,22.2179985046387,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-22,19.3064994812012,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-22,25.7526988983154,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-23,11.3976001739502,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-23,12.9481000900269,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-23,17.5044994354248,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-23,17.4270992279053,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-23,17.5112991333008,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-23,19.7020988464355,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-23,21.1450996398926,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-23,14.3494997024536,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-23,12.2873992919922,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-23,11.9095001220703,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-24,2.80679988861084,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-24,4.19339990615845,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-24,1.03709995746613,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-24,1.90939998626709,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-24,0.842999994754791,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-24,2.09119987487793,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-24,1.93239998817444,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-24,4.64219999313354,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-24,2.80279994010925,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-24,3.07879996299744,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-25,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-25,0.397799998521805,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-25,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-25,0.000499999965541,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-25,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-25,0.0679999962449074,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-25,0.0074000000022351,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-25,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-25,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-25,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-26,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-26,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-26,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-26,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-26,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-26,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-26,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-26,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-26,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-26,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-27,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-27,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-27,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-27,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-27,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-27,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-27,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-27,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-27,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-27,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-28,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-28,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-28,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-28,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-28,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-28,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-28,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-28,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-28,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-28,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-29,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-29,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-29,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-29,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-29,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-29,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-29,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-29,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-29,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-29,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-30,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-30,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-30,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-30,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-30,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-30,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-30,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-30,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-30,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-30,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-01-31,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-01-31,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-01-31,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-01-31,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-01-31,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-01-31,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-01-31,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-01-31,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-01-31,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-01-31,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-02-01,0.0,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-02-01,0.0,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-02-01,0.0,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-02-01,0.0,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-02-01,0.0,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-02-01,0.0,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-02-01,0.0,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-02-01,0.0,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-02-01,0.0,,
Empire - KAZVAIL66,31.91,-110.65,2024-02-01,0.0,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-02-02,12.9837999343872,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-02-02,20.3834991455078,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-02-02,8.32009983062744,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-02-02,7.92719984054565,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-02-02,7.63520002365112,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-02-02,7.71609973907471,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-02-02,6.20309972763062,,
SERP - KAZTUCSO2954,32.05,-110.8,2024-02-02,7.43089962005615,,
Munger Ranch - KAZSONOI59,31.77,-110.7,2024-02-02,12.2557001113892,,
Empire - KAZVAIL66,31.91,-110.65,2024-02-02,11.5893993377686,,
Hilton Ranch - KAZVAIL289,31.88,-110.66,2024-02-03,12.6722993850708,,
Florida Station - KAZGREEN15,31.76,-110.85,2024-02-03,13.5700998306274,,
Rancho Sahuarita - Via De Gala - KAZSAHUA40,31.99,-110.98,2024-02-03,0.405200004577637,,
Magellan Scope Trail - KAZGREEN269,31.88,-111.01,2024-02-03,2.21329998970032,,
Quintas - KAZSAHUA55,31.94,-110.99,2024-02-03,1.63449990749359,,
Elephant Head - KAZAMADO2,31.74,-111.01,2024-02-03,3.59889984130859,,
Arivaca Junction - KAZAMADO15,31.73,-111.07,2024-02-03,2.29439997673035,,
